source_paper,source_id,source_text,group_id,group_label
pri_2010,disclosure.E1b,Are principals required to disclose their address and phone number?,g_focal_018,"Contact details (address, phone, website)"
pri_2010,disclosure.E1c,Are principals required to disclose the names of all the lobbyists representing them?,g_focal_025,Client list (lobbyist-to-principal representation)
pri_2010,disclosure.E1d,Are principals required to disclose the address and phone number of contracted lobbyists?,g_focal_018,"Contact details (address, phone, website)"
pri_2010,disclosure.E1e,Are principals required to disclose the nature of the business (public or private)?,g_focal_019,"Legal form (public, private, NGO, government)"
pri_2010,disclosure.E1f_i,Required component of disclosure report: Direct lobbying costs (compensation).,g_focal_029,Total lobbying compensation/income (consultant lobbyists/firms)
pri_2010,disclosure.E1f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,g_focal_034,Total lobbying expenditure
pri_2010,disclosure.E1f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",g_focal_038,"Expenditures benefitting officials (gifts, hospitality, with principal named)"
pri_2010,disclosure.E1f_iv,Is the information disclosed in an itemized format (as opposed to an aggregated or lump-sum amount)?,g_ext_010,Spending reported in itemized form rather than aggregated
pri_2010,disclosure.E1g_i,Are principals required to disclose information on the issue lobbied by the general issues lobbied?,g_focal_048,Topics/issues discussed in lobbying contacts
pri_2010,disclosure.E1g_ii,Are principals required to disclose information on the issue lobbied by the specific bill number or legislation ID?,g_focal_050,Targeted legislation/bill numbers/measures
pri_2010,disclosure.E1h_i,Reporting frequency option: Monthly.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E1h_ii,Reporting frequency option: Quarterly.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E1h_iii,Reporting frequency option: Tri-annually (linked with legislative calendar).,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E1h_iv,Reporting frequency option: Semi-annually.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E1h_v,Reporting frequency option: Annually.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E1h_vi,Reporting frequency option: Other (free-text).,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E1i,Are principals required to disclose contacts?,g_focal_041,Names and roles of persons contacted
pri_2010,disclosure.E1j,Are principals required to disclose major financial contributors?,g_focal_031,"Income sources and amounts (e.g., grants, government, companies)"
pri_2010,disclosure.E2a,Are lobbyists required to disclose?,g_ext_060,Lobbyists required to file disclosure reports
pri_2010,disclosure.E2b,Are lobbyists required to disclose their address and phone number?,g_focal_018,"Contact details (address, phone, website)"
pri_2010,disclosure.E2c,Are lobbyists required to disclose the names of all the principals represented?,g_focal_025,Client list (lobbyist-to-principal representation)
pri_2010,disclosure.E2d,Are lobbyists required to disclose the address and phone number of the principals represented?,g_focal_018,"Contact details (address, phone, website)"
pri_2010,disclosure.E2e,Are lobbyists required to disclose the nature of the principal's business (public or private)?,g_focal_019,"Legal form (public, private, NGO, government)"
pri_2010,disclosure.E2f_i,Required component of disclosure report: Direct lobbying costs (compensation).,g_focal_029,Total lobbying compensation/income (consultant lobbyists/firms)
pri_2010,disclosure.E2f_ii,Required component of disclosure report: Indirect lobbying costs (non-compensation).,g_focal_034,Total lobbying expenditure
pri_2010,disclosure.E2f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",g_focal_038,"Expenditures benefitting officials (gifts, hospitality, with principal named)"
pri_2010,disclosure.E2f_iv,Is the information disclosed in an itemized format (as opposed to an aggregated or lump-sum amount)?,g_ext_010,Spending reported in itemized form rather than aggregated
pri_2010,disclosure.E2g_i,Are lobbyists required to disclose information on the issue lobbied by the general issues lobbied?,g_focal_048,Topics/issues discussed in lobbying contacts
pri_2010,disclosure.E2g_ii,Are lobbyists required to disclose information on the issue lobbied by the specific bill number or legislation ID?,g_focal_050,Targeted legislation/bill numbers/measures
pri_2010,disclosure.E2h_i,Reporting frequency option: Monthly.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E2h_ii,Reporting frequency option: Quarterly.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E2h_iii,Reporting frequency option: Tri-annually (linked with legislative calendar).,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E2h_iv,Reporting frequency option: Semi-annually.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E2h_v,Reporting frequency option: Annually.,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E2h_vi,Reporting frequency option: Other (free-text).,g_ext_008,Frequency of lobbyist spending/activity disclosure reports
pri_2010,disclosure.E2i,Are lobbyists required to disclose contacts?,g_focal_041,Names and roles of persons contacted
